transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,job_title,wealth_segment,deceased_indicator,owns_car,tenure,Age,postcode,job_title_transaction_count,postcode_transaction_count,age_transaction_count,tenure_transaction_count,recency,frequency,total_monetary_value
6366,0,1013,2017-03-14,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04,Female,Physical Therapy Assistant,High Net Worth,N,No,17.0,41.0,2179.0,6.041666666666667,6.0,5.782608695652174,5.933734939759036,95,6,7207.57
6367,0,1390,2017-08-26,False,Approved,Solex,Standard,medium,medium,478.16,298.72,2010-11-05,Female,Accounting Assistant I,High Net Worth,N,Yes,1.0,17.0,3082.0,7.875,6.666666666666667,5.358974358974359,5.879194630872483,1,9,9070.85
6368,36,2966,2017-11-28,True,Approved,Solex,Standard,low,medium,945.04,507.58,1999-07-20,Female,Dental Hygienist,Mass Customer,N,Yes,5.0,0.0,2010.0,5.483870967741935,4.75,5.730803177405119,5.62051282051282,32,5,5009.32
6369,41,631,2017-12-14,True,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,Female,Computer Systems Analyst I,Affluent Customer,N,No,17.0,0.0,3076.0,5.642857142857143,5.833333333333333,5.730803177405119,5.933734939759036,16,6,3211.98
6370,41,609,2017-03-14,True,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,Female,Computer Systems Analyst II,Mass Customer,N,No,1.0,17.0,2176.0,7.166666666666667,5.076923076923077,5.358974358974359,5.879194630872483,36,4,3937.44
6371,25,609,2017-11-24,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04,Female,Computer Systems Analyst II,Mass Customer,N,No,1.0,17.0,2176.0,7.166666666666667,5.076923076923077,5.358974358974359,5.879194630872483,36,4,3937.44
6372,0,1714,2017-01-11,False,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02,Female,Senior Sales Associate,High Net Worth,N,Yes,4.0,19.0,2333.0,6.666666666666667,9.0,5.647887323943662,5.529761904761905,38,6,5717.15
6373,30,2851,2017-12-21,False,Approved,Solex,Standard,high,medium,748.17,448.9,1992-10-11,Male,Programmer IV,Affluent Customer,N,Yes,16.0,42.0,2770.0,4.4,6.083333333333333,5.783505154639175,5.675531914893617,9,8,8746.779999999999
6374,52,3283,2017-09-05,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25,Female,Administrative Officer,Mass Customer,N,Yes,6.0,38.0,2759.0,5.9393939393939394,6.285714285714286,5.722222222222222,5.882716049382716,0,7,8875.03
6375,45,867,2017-01-03,True,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12,Female,VP Marketing,Mass Customer,N,No,17.0,44.0,3124.0,6.925925925925926,5.571428571428571,5.544642857142857,5.933734939759036,293,6,7947.42
6376,50,2418,2017-06-06,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16,Female,Software Engineer III,Mass Customer,N,Yes,13.0,0.0,3024.0,5.5,5.333333333333333,5.730803177405119,5.624277456647399,2,7,9068.28
6377,36,3064,2017-02-25,True,Approved,Solex,Standard,low,medium,945.04,507.58,2011-05-09,Male,Product Engineer,Affluent Customer,N,Yes,4.0,22.0,3064.0,5.333333333333333,5.0,6.186046511627907,5.529761904761905,55,7,6989.68
6379,69,3093,2017-01-20,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2013-09-16,Male,Mechanical Systems Engineer,High Net Worth,N,Yes,6.0,25.0,3042.0,5.470588235294118,9.0,5.4375,5.882716049382716,68,9,10362.369999999999
6381,23,2755,2017-08-06,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2016-11-22,Female,Automation Specialist I,Mass Customer,N,Yes,1.0,18.0,4503.0,7.375,5.933333333333334,5.576923076923077,5.879194630872483,28,13,14088.24
6382,50,1432,2017-07-21,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1994-07-12,Male,Tax Accountant,High Net Worth,N,Yes,2.0,19.0,2759.0,5.324324324324325,6.285714285714286,5.647887323943662,5.661538461538462,33,6,5329.7300000000005
6383,7,3117,2017-06-08,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2007-08-04,Female,Cost Accountant,Affluent Customer,N,Yes,6.0,22.0,3805.0,4.965517241379311,4.571428571428571,6.186046511627907,5.882716049382716,25,9,12615.48
6384,93,2386,2017-02-22,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03,Female,Compensation Analyst,Mass Customer,N,No,2.0,20.0,2200.0,5.608695652173913,5.153846153846154,5.633333333333334,5.661538461538462,12,7,7710.12
6385,70,233,2017-09-01,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11,Male,Environmental Tech,Mass Customer,N,No,13.0,31.0,2508.0,5.85,4.333333333333333,5.479591836734694,5.624277456647399,17,6,5218.62
6386,21,1137,2017-12-25,False,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05,Male,Business Systems Development Analyst,Mass Customer,N,No,18.0,40.0,3184.0,5.525,6.5,5.849162011173185,5.48,5,9,8092.31
6387,54,1103,2017-11-17,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2010-08-20,Female,Financial Advisor,High Net Worth,N,Yes,20.0,39.0,2154.0,5.818181818181818,5.6875,5.946524064171123,5.659090909090909,32,12,15447.92
6388,66,2544,2017-02-14,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-08-20,Male,VP Marketing,Mass Customer,N,Yes,16.0,29.0,2261.0,6.925925925925926,6.055555555555555,5.454545454545454,5.675531914893617,32,6,6633.58
6390,49,3180,2017-08-07,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2001-11-25,Male,Business Systems Development Analyst,Mass Customer,N,Yes,19.0,43.0,2147.0,5.525,6.235294117647059,5.610687022900764,5.978571428571429,145,2,2298.81
6391,71,2104,2017-03-12,False,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24,Female,Structural Analysis Engineer,Mass Customer,N,No,11.0,38.0,4405.0,5.238095238095238,8.333333333333334,5.722222222222222,5.649484536082475,80,8,7415.84
6392,32,1472,2017-07-03,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,Female,Environmental Specialist,Mass Customer,N,No,17.0,0.0,2487.0,5.608695652173913,6.75,5.730803177405119,5.933734939759036,69,7,8646.38
6393,76,397,2017-02-03,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1991-07-10,Female,Paralegal,Affluent Customer,N,Yes,5.0,36.0,4124.0,5.518518518518518,4.75,5.871428571428571,5.62051282051282,45,6,4641.1
6394,82,769,2017-02-23,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1992-10-02,Male,Analog Circuit Design manager,Mass Customer,N,No,12.0,0.0,2150.0,5.666666666666667,5.666666666666667,5.730803177405119,5.955056179775281,19,8,9694.79
6395,71,2768,2017-02-01,True,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24,Male,Executive Secretary,Mass Customer,N,No,3.0,22.0,2016.0,5.777777777777778,6.0,6.186046511627907,5.767605633802817,23,6,6811.9400000000005
6396,0,2196,2017-03-11,True,Approved,Solex,Standard,medium,medium,478.16,298.72,2005-08-09,Male,Media Manager I,High Net Worth,N,Yes,7.0,41.0,2450.0,7.2,5.777777777777778,5.782608695652174,5.862068965517241,71,5,4425.25
6397,27,684,2017-03-07,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23,Male,Desktop Support Technician,Mass Customer,N,No,14.0,30.0,2763.0,5.580645161290323,6.578947368421052,5.651515151515151,5.5683060109289615,42,8,6011.92
6398,72,2575,2017-12-20,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1993-06-23,Male,Business Systems Development Analyst,High Net Worth,N,Yes,16.0,43.0,2171.0,5.525,6.166666666666667,5.610687022900764,5.675531914893617,10,5,4119.53
6399,66,1098,2017-06-08,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1992-10-02,Female,Administrative Assistant IV,Mass Customer,N,Yes,12.0,28.0,2160.0,6.4,6.083333333333333,6.043478260869565,5.955056179775281,8,8,7594.29
6401,6,723,2017-02-22,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-08-05,Female,Food Chemist,Mass Customer,N,Yes,6.0,0.0,2199.0,5.666666666666667,6.285714285714286,5.730803177405119,5.882716049382716,15,8,7012.59
6402,46,2569,2017-05-20,True,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11,Male,VP Quality Control,Mass Customer,N,No,16.0,32.0,2061.0,5.466666666666667,6.5,5.580246913580247,5.675531914893617,75,7,9585.83
6404,87,2929,2017-05-27,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,Male,Nurse,Mass Customer,N,No,2.0,18.0,4883.0,6.1923076923076925,9.0,5.576923076923077,5.661538461538462,1,9,10903.63
6405,59,1843,2017-09-09,False,Approved,Solex,Standard,medium,large,1061.56,733.58,2011-05-07,Male,Recruiting Manager,Mass Customer,N,Yes,4.0,33.0,3144.0,6.193548387096774,4.0,5.75,5.529761904761905,112,4,5065.64
6406,4,1056,2017-01-03,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,Male,Software Test Engineer IV,Affluent Customer,N,No,6.0,0.0,2260.0,5.571428571428571,5.125,5.730803177405119,5.882716049382716,24,7,7920.27
6407,52,594,2017-01-14,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25,Male,Office Assistant II,Mass Customer,N,No,13.0,37.0,2010.0,6.5,4.75,5.545454545454546,5.624277456647399,33,9,11996.12
6409,78,3113,2017-06-19,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1991-07-10,Female,Teacher,Mass Customer,N,Yes,18.0,0.0,2194.0,5.518518518518518,6.666666666666667,5.730803177405119,5.48,109,8,10192.61
6410,60,3015,2017-11-14,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2014-07-28,Female,Assistant Manager,Affluent Customer,N,No,1.0,17.0,4214.0,5.538461538461538,5.5,5.358974358974359,5.879194630872483,46,10,14529.95
6411,5,2829,2017-08-08,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,Female,Electrical Engineer,High Net Worth,N,No,11.0,38.0,2300.0,5.428571428571429,4.857142857142857,5.722222222222222,5.649484536082475,144,2,3023.32
6412,100,2385,2017-07-21,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,Male,Dental Hygienist,Mass Customer,N,No,8.0,0.0,3074.0,5.483870967741935,7.666666666666667,5.730803177405119,5.608695652173913,31,8,7901.9400000000005
6413,29,1190,2017-04-30,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1999-07-20,Female,Assistant Professor,Affluent Customer,N,Yes,10.0,0.0,2830.0,6.424242424242424,5.727272727272728,5.730803177405119,5.564971751412429,6,6,4050.13
6414,23,1879,2017-10-26,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16,Male,Account Representative I,High Net Worth,N,No,5.0,0.0,2114.0,5.444444444444445,6.8,5.730803177405119,5.62051282051282,47,7,5332.889999999999
6416,32,1742,2017-11-01,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,Male,Tax Accountant,High Net Worth,N,No,13.0,0.0,4053.0,5.324324324324325,7.111111111111111,5.730803177405119,5.624277456647399,59,6,7168.48
6417,17,1090,2017-09-02,True,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,Female,Computer Systems Analyst II,Affluent Customer,N,No,17.0,42.0,2121.0,7.166666666666667,4.4,5.783505154639175,5.933734939759036,71,7,5882.43
6418,0,2358,2017-05-14,False,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-09-10,Male,Senior Sales Associate,High Net Worth,N,Yes,15.0,0.0,4301.0,6.666666666666667,5.571428571428571,5.730803177405119,5.9869281045751634,3,11,8523.43
6420,98,1444,2017-11-22,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16,Male,Payment Adjustment Coordinator,Mass Customer,N,No,8.0,42.0,2323.0,5.428571428571429,5.545454545454546,5.783505154639175,5.608695652173913,38,5,2497.0699999999997
6421,95,1316,2017-02-05,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1991-07-10,Male,Recruiter,High Net Worth,N,Yes,18.0,27.0,4280.0,5.866666666666666,6.333333333333333,5.634146341463414,5.48,32,5,5704.709999999999
6422,29,3210,2017-03-06,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22,Female,Junior Executive,Mass Customer,N,No,1.0,29.0,3024.0,5.774193548387097,5.333333333333333,5.454545454545454,5.879194630872483,9,5,3992.06
6423,99,1993,2017-10-09,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2003-07-21,Male,Accounting Assistant II,High Net Worth,N,Yes,3.0,37.0,2147.0,5.444444444444445,6.235294117647059,5.545454545454546,5.767605633802817,6,9,9008.4
6424,91,2421,2017-02-06,False,Approved,Solex,Standard,medium,medium,100.35,75.26,2013-06-09,Female,Research Nurse,Affluent Customer,N,Yes,13.0,0.0,3046.0,6.258064516129032,5.727272727272728,5.730803177405119,5.624277456647399,0,6,2836.38
6425,23,1207,2017-12-17,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,Female,Engineer IV,Mass Customer,N,No,1.0,20.0,2321.0,4.7,5.5,5.633333333333334,5.879194630872483,13,7,4099.09
6426,39,3114,2017-02-09,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-11,Male,Teacher,Mass Customer,N,Yes,18.0,43.0,2620.0,5.518518518518518,3.5,5.610687022900764,5.48,3,6,6458.95
6428,16,210,2017-06-28,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1992-10-11,Male,Assistant Manager,Mass Customer,N,No,18.0,0.0,3152.0,5.538461538461538,6.25,5.730803177405119,5.48,22,6,8805.2
6429,9,621,2017-12-28,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05,Male,Systems Administrator III,High Net Worth,N,No,14.0,0.0,2763.0,6.75,6.578947368421052,5.730803177405119,5.5683060109289615,2,9,11872.470000000001
6431,4,392,2017-04-13,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,Male,Safety Technician I,Mass Customer,N,No,13.0,39.0,3228.0,4.375,6.0,5.946524064171123,5.624277456647399,101,7,8157.6
6432,14,2701,2017-01-24,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2009-03-08,Female,Dental Hygienist,Affluent Customer,N,Yes,7.0,0.0,3280.0,5.483870967741935,8.0,5.730803177405119,5.862068965517241,52,9,11558.89
6433,96,48,2017-05-01,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,Female,Biostatistician II,Mass Customer,N,Yes,8.0,42.0,3198.0,6.714285714285714,7.5,5.783505154639175,5.608695652173913,82,8,9654.119999999999
6434,58,2452,2017-11-15,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18,Female,Chemical Engineer,Mass Customer,N,Yes,17.0,42.0,3043.0,5.735294117647059,7.833333333333333,5.783505154639175,5.933734939759036,9,4,4209.71
6435,36,3332,2017-02-18,False,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19,Female,Account Representative III,Mass Customer,N,No,3.0,19.0,2220.0,5.5,6.0,5.647887323943662,5.767605633802817,5,6,6577.57
6437,5,2867,2017-03-16,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,Male,Sales Associate,High Net Worth,N,No,12.0,0.0,2770.0,5.586206896551724,6.083333333333333,5.730803177405119,5.955056179775281,95,5,2866.46
6438,46,3224,2017-04-01,True,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11,Female,Automation Specialist III,Affluent Customer,N,No,3.0,21.0,3083.0,7.0,5.0,6.683333333333334,5.767605633802817,51,9,8518.72
6439,43,1339,2017-02-05,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,Female,Editor,High Net Worth,N,No,14.0,39.0,3805.0,5.5625,4.571428571428571,5.946524064171123,5.5683060109289615,102,5,6447.48
6440,17,1582,2017-06-30,False,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,Male,Office Assistant III,Mass Customer,N,No,4.0,39.0,2101.0,6.285714285714286,5.666666666666667,5.946524064171123,5.529761904761905,55,5,5202.889999999999
6441,67,935,2017-09-08,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2016-07-09,Male,Marketing Manager,Mass Customer,N,Yes,3.0,23.0,2575.0,5.782608695652174,5.5,5.538461538461538,5.767605633802817,53,7,8652.22
6442,100,3058,2017-05-19,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2011-01-10,Male,Human Resources Manager,Mass Customer,N,Yes,16.0,31.0,2022.0,5.190476190476191,3.5,5.479591836734694,5.675531914893617,24,5,8188.639999999999
6443,8,2294,2017-09-27,False,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16,Male,Associate Professor,Mass Customer,N,No,21.0,30.0,4017.0,5.514285714285714,5.222222222222222,5.651515151515151,5.851063829787234,73,7,9680.22
6444,1,2793,2017-10-12,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-02,Male,Research Nurse,Affluent Customer,N,Yes,14.0,0.0,3058.0,6.258064516129032,7.5,5.730803177405119,5.5683060109289615,34,8,10915.33
6445,4,1179,2017-12-23,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,2003-08-05,Male,Media Manager IV,High Net Worth,N,Yes,13.0,29.0,4012.0,4.666666666666667,6.0,5.454545454545454,5.624277456647399,7,4,6441.950000000001
6446,25,3126,2017-01-28,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,Male,Statistician IV,High Net Worth,N,No,12.0,31.0,3048.0,4.444444444444445,6.5,5.479591836734694,5.955056179775281,40,8,9426.93
6447,85,1646,2017-03-29,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1998-12-16,Female,Senior Financial Analyst,Mass Customer,N,Yes,1.0,23.0,2107.0,5.366666666666666,6.0,5.538461538461538,5.879194630872483,26,7,7426.27
6448,50,649,2017-12-19,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2015-10-18,Female,Legal Assistant,Mass Customer,N,Yes,10.0,43.0,2560.0,5.972972972972973,5.1,5.610687022900764,5.564971751412429,11,5,1718.19
6449,67,517,2017-05-14,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2010-08-20,Female,Chief Design Engineer,Mass Customer,N,Yes,3.0,32.0,2027.0,6.782608695652174,7.0,5.580246913580247,5.767605633802817,10,6,5083.11
6450,54,153,2017-01-09,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,Female,Assistant Media Planner,Mass Customer,N,Yes,12.0,40.0,2747.0,5.71875,6.916666666666667,5.849162011173185,5.955056179775281,64,7,7808.16
6451,35,1106,2017-08-13,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12,Female,Software Consultant,Mass Customer,N,No,15.0,0.0,3185.0,5.789473684210527,6.25,5.730803177405119,5.9869281045751634,24,9,11078.470000000001
6452,32,3141,2017-07-08,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1992-10-11,Female,Associate Professor,Mass Customer,N,Yes,3.0,22.0,4151.0,5.514285714285714,7.75,6.186046511627907,5.767605633802817,70,7,3596.67
6453,1,555,2017-07-18,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,Male,Junior Executive,Mass Customer,N,No,4.0,0.0,3564.0,5.774193548387097,5.25,5.730803177405119,5.529761904761905,165,4,5261.73
6454,1,1115,2017-08-08,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2013-09-16,Female,Account Coordinator,High Net Worth,N,Yes,17.0,0.0,2153.0,5.72,6.035714285714286,5.730803177405119,5.933734939759036,2,9,9270.03
6455,88,2311,2017-07-22,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16,Female,Design Engineer,Mass Customer,N,No,16.0,28.0,2145.0,6.1,4.62962962962963,6.043478260869565,5.675531914893617,66,5,6375.870000000001
6456,74,2138,2017-08-28,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,Female,Graphic Designer,High Net Worth,N,No,15.0,39.0,2216.0,6.142857142857143,5.909090909090909,5.946524064171123,5.9869281045751634,29,8,11281.36
6457,39,445,2017-02-18,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07,Male,Executive Secretary,Mass Customer,N,No,5.0,33.0,3008.0,5.777777777777778,8.5,5.75,5.62051282051282,24,11,14593.220000000001
6458,60,2983,2017-08-08,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2001-11-25,Male,Human Resources Manager,Mass Customer,N,Yes,17.0,32.0,3163.0,5.190476190476191,5.4,5.580246913580247,5.933734939759036,129,5,7256.57
6459,50,1745,2017-01-01,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16,Female,Chief Design Engineer,Mass Customer,N,Yes,6.0,0.0,4300.0,6.782608695652174,6.5625,5.730803177405119,5.882716049382716,5,12,10025.74
6460,26,1084,2017-04-12,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,Female,Accounting Assistant I,Affluent Customer,N,No,8.0,23.0,2322.0,7.875,7.8,5.538461538461538,5.608695652173913,4,11,11437.050000000001
6461,56,1551,2017-08-22,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04,Female,Computer Systems Analyst I,Affluent Customer,N,No,17.0,42.0,2075.0,5.642857142857143,7.142857142857143,5.783505154639175,5.933734939759036,22,7,7800.78
6462,0,3239,2017-12-28,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10,Female,Staff Scientist,High Net Worth,N,No,5.0,0.0,3793.0,5.64,6.0,5.730803177405119,5.62051282051282,2,6,4374.75
